tag,root,pos,count
molten_rock,rock,NOUN,1251
aviator_sunglasses,sunglass,NOUN,934
ear_protection,protection,NOUN,759
pink-tinted_eyewear,eyewear,NOUN,804
shooting_glasses,glass,NOUN,303
see-through_silhouette,silhouette,NOUN,3786
carving,carving,NOUN,131
duckling,duckling,NOUN,711
bit_gag,gag,NOUN,2425
bow_by_hair,bow,NOUN,3052
u.a._school_uniform,uniform,NOUN,1416
quad_braids,braid,NOUN,335
tri_braids,braid,NOUN,574
whip_sword,sword,NOUN,598
blue_butterfly,butterfly,NOUN,4624
canadian_flag,flag,NOUN,143
parka,parka,PROPN,917
holding_brush,brush,NOUN,1534
lantern_on_liquid,lantern,NOUN,193
sky_lantern,lantern,PROPN,620
puff_and_slash_sleeves,sleeve,NOUN,879
food_bite,bite,NOUN,537
sitting_on_torii,sit,VERB,185
racing,racing,NOUN,389
holding_wrench,wrench,NOUN,577
neckwear,neckwear,NOUN,137
tachi-e,tachi,PROPN,9681
bubble_tea,tea,NOUN,2979
lion_girl,girl,NOUN,3232
color_guide,guide,NOUN,1897
tank_destroyer,destroyer,NOUN,181
mask_pull,pull,NOUN,1865
maid_cafe,cafe,NOUN,248
penis_tentacles,tentacle,NOUN,0
ballpoint_pen_(medium),pen,NOUN,651
pokedex_number,number,NOUN,1358
aphrodisiac,aphrodisiac,NOUN,260
holding_syringe,syringe,NOUN,1899
white_wrist_cuffs,cuff,NOUN,868
computer_tower,tower,PROPN,233
synthesizer,synthesizer,NOUN,217
stuffed_penguin,penguin,NOUN,662
stuffed_shark,shark,NOUN,1580
=d,=,PUNCT,0
badge,badge,PROPN,6954
candlelight,candlelight,PROPN,716
snowflake_hair_ornament,ornament,NOUN,2890
snowflake_print,print,NOUN,2662
spine,spine,NOUN,1627
diagonal-striped_neckwear,neckwear,NOUN,337
drawstring,drawstring,PROPN,14124
arm_scrunchie,scrunchie,PROPN,273
intertwined_tails,tail,NOUN,367
mechanical_horns,horn,NOUN,2094
mechanical_tail,tail,NOUN,1382
mismatched_gloves,glove,NOUN,3406
female_butler,butler,NOUN,451
prosthesis,prosthesis,NOUN,5114
prosthetic_arm,arm,NOUN,3117
tailcoat,tailcoat,NOUN,2330
mountainous_horizon,horizon,NOUN,4125
real_world_location,location,NOUN,1282
bunny_ear_legwear,legwear,NOUN,155
two-tone_dress,dress,NOUN,8355
crystal_earrings,earring,NOUN,992
originium_arts_(arknights),arts,PROPN,639
tiger_girl,girl,PROPN,3370
anchor_print,print,NOUN,1164
joystick,joystick,NOUN,721
whale,whale,ADJ,2090
kyuudou,kyuudou,PROPN,715
red_sweater,sweater,NOUN,5896
yellow_sweater,sweater,NOUN,3782
binary,binary,ADJ,546
digital_dissolve,dissolve,NOUN,693
rectangle,rectangle,NOUN,197
vintage_microphone,microphone,NOUN,305
traffic_mirror,mirror,NOUN,302
blue_capelet,capelet,NOUN,3441
coattails,coattail,NOUN,2747
multicolored_capelet,capelet,NOUN,301
bodysuit_under_clothes,bodysuit,NOUN,2432
monochrome_background,background,NOUN,482
bow_hairband,hairband,NOUN,4875
blue_eyeshadow,eyeshadow,NOUN,1428
blue_pupils,pupil,NOUN,700
coronavirus_pandemic,pandemic,NOUN,437
hair_beads,bead,NOUN,3307
skull_print,print,NOUN,1766
taut_dress,dress,NOUN,1651
checkered_bow,bow,NOUN,570
ink,ink,NOUN,1789
multiple_swords,sword,NOUN,982
black_nails,nail,NOUN,36637
rainbow_gradient,gradient,NOUN,1417
black_collar,collar,NOUN,11159
v_over_eye,v,NOUN,3936
white_bag,bag,NOUN,1498
blood_stain,stain,NOUN,1928
horns_through_headwear,horn,NOUN,1493
cellphone_charm,charm,NOUN,665
chopstick_rest,rest,NOUN,150
here's_johnny!,be,AUX,164
blurry_foreground,foreground,NOUN,18753
side_cutout,cutout,NOUN,2480
sideless_outfit,outfit,NOUN,2339
kaname_madoka_(cosplay),madoka,PROPN,629
skateboard,skateboard,NOUN,1290
skateboarding,skateboarding,NOUN,333
ass_tattoo,tattoo,NOUN,418
heart_tattoo,tattoo,NOUN,2531
youtube,youtube,NOUN,683
pink_pajamas,pajama,NOUN,1100
print_pajamas,pajama,NOUN,380
mole_on_stomach,mole,NOUN,912
red_panda_ears,ear,NOUN,339
bead_bracelet,bracelet,NOUN,6483
breasts_day,day,NOUN,242
back_cutout,cutout,NOUN,4225
bubble_skirt,skirt,NOUN,5700
naked_tabard,tabard,NOUN,847
hat_with_ears,hat,NOUN,880
inktober,inktober,PROPN,508
holding_coin,hold,VERB,464
ink_tank_(splatoon),tank,PROPN,983
grey_hoodie,hoodie,NOUN,3651
shrimp,shrimp,NOUN,1921
3others,other,NOUN,1234
brown_pants,pant,NOUN,8788
inkling_(language),inkling,NOUN,396
animal_bag,bag,NOUN,1277
cat_bag,bag,NOUN,681
green_bag,bag,NOUN,999
stormtrooper,stormtrooper,NOUN,142
arachnid,arachnid,PROPN,115
crossed_bandaids,bandaid,NOUN,2284
first_aid,aid,NOUN,196
seishou_middle_school_uniform,uniform,NOUN,154
fishnet_top,top,NOUN,1315
punching_bag,bag,NOUN,268
training,training,NOUN,356
raccoon_ears,ear,NOUN,10231
raccoon_tail,tail,NOUN,8132
tanuki,tanuki,PROPN,2154
padlocked_collar,collar,NOUN,495
goat_girl,girl,NOUN,1096
wool,wool,NOUN,419
energy_blade,blade,NOUN,435
covering_nipples,cover,VERB,2123
espada,espada,PROPN,0
fog,fog,NOUN,3601
kokiri,kokiri,PROPN,115
capsule,capsule,NOUN,89
firelock,firelock,PROPN,604
flintlock,flintlock,PROPN,486
wood,wood,NOUN,1011
kesa,kesa,PROPN,1166
body_hair,hair,NOUN,1750
chest_hair,hair,NOUN,6283
frilled_leotard,leotard,PROPN,871
wrestler,wrestler,NOUN,265
wrestling_ring,ring,NOUN,1165
cum_on_pussy,cum,X,1102
flashlight,flashlight,NOUN,1196
holding_fishing_rod,hold,VERB,1022
wet_pantyhose,pantyhose,NOUN,299
object_in_swimsuit,object,NOUN,161
bow_bikini,bikini,NOUN,2526
carrying_under_arm,carry,VERB,1433
blue_armor,armor,NOUN,1189
dotted_line,line,NOUN,1016
no_lineart,lineart,NOUN,1136
poke_ball_print,print,NOUN,1744
print_headwear,headwear,NOUN,1046
shiny_pokemon,pokemon,NOUN,3628
alpaca,alpaca,PROPN,367
hidden_face,face,NOUN,823
mole_on_neck,mole,NOUN,1538
nape,nape,PROPN,2229
full_mouth,mouth,NOUN,408
instagram_username,username,NOUN,1067
fireball,fireball,NOUN,555
shikigami,shikigami,PROPN,1580
shirt_in_mouth,shirt,NOUN,1471
paint_splatter,splatter,NOUN,3167
brown_wings,wing,NOUN,1003
hair_flowing_over,flow,VERB,902
sling_bikini_top,top,NOUN,757
lace_gloves,glove,NOUN,925
behind-the-head_headphones,headphone,NOUN,707
sand_sculpture,sculpture,NOUN,1046
long_sideburns,sideburn,NOUN,7782
star_in_eye,star,NOUN,3812
symbol_in_eye,symbol,NOUN,8332
pirate_costume,costume,NOUN,479
throwing,throwing,NOUN,3120
hanasakigawa_school_uniform,uniform,NOUN,832
green_hoodie,hoodie,NOUN,1753
latte_art,art,NOUN,213
wa_lolita,lolita,PROPN,875
hands_on_lap,hand,NOUN,2034
arm_on_shoulder,arm,NOUN,477
biceps,bicep,NOUN,5860
flexing,flexing,NOUN,1719
ketchup,ketchup,PROPN,1230
money_gesture,gesture,NOUN,290
neck_tattoo,tattoo,NOUN,2403
looking_at_mirror,look,VERB,1185
conch,conch,PROPN,306
colored_tips,tip,NOUN,5540
gold_chain,chain,NOUN,2250
blue_fire,fire,NOUN,4490
ground_shatter,shatter,NOUN,326
horned_helmet,helmet,NOUN,1683
ghost_costume,costume,NOUN,904
make_up_in_halloween!_(umamusume),make,VERB,535
vampire_costume,costume,NOUN,1075
mouth_drool,drool,NOUN,2716
shoebill,shoebill,PROPN,147
cotton_candy,candy,NOUN,1498
monkey_ears,ear,NOUN,1418
monkey_tail,tail,NOUN,2425
ball_and_chain_restraint,restraint,NOUN,809
pyramid,pyramid,NOUN,0
floppy_ears,ear,NOUN,4510
brown_dress,dress,NOUN,11435
ear_bow,bow,NOUN,4397
holding_doll,hold,VERB,2262
noh_mask,mask,NOUN,1028
musical_note_print,print,NOUN,711
quarter_note,note,NOUN,2639
multicolored_background,background,NOUN,7272
battle_axe,axe,NOUN,1181
donation_box,box,NOUN,1461
nattou,nattou,PROPN,246
holding_water_gun,hold,VERB,1181
see-through_jacket,jacket,NOUN,623
squinting,squinting,NOUN,899
horn_flower,flower,NOUN,162
hoodie_lift,lift,PROPN,712
multicolored_bow,bow,NOUN,1533
noses_touching,touch,VERB,513
no_detached_sleeves,sleeve,NOUN,260
caress,caress,PROPN,233
satin_panties,pantie,NOUN,855
glove_biting,biting,NOUN,737
low_braid,braid,NOUN,218
o-ring_choker,choker,NOUN,1859
black_bag,bag,NOUN,2569
hand_on_another's_thigh,hand,NOUN,2237
spoken_object,object,NOUN,1136
cropped_vest,vest,NOUN,1642
white_vest,vest,NOUN,3418
celtic_knot,knot,NOUN,359
golf,golf,NOUN,241
hand_over_own_mouth,hand,NOUN,2904
skylight,skylight,PROPN,208
gantz_suit,suit,NOUN,218
stomach_cutout,cutout,NOUN,1520
spiked_armlet,armlet,NOUN,2120
spiked_shell,shell,PROPN,1529
film_grain,grain,NOUN,3891
hololive_fantasy,fantasy,NOUN,355
pagoda,pagoda,PROPN,781
drawing_sword,draw,VERB,1130
chest_guard,guard,NOUN,373
carrot_hair_ornament,ornament,NOUN,4054
no_symbol,symbol,NOUN,281
vs_seeker,vs,ADP,243
scarf_over_mouth,scarf,NOUN,1128
stamp,stamp,NOUN,0
broken_window,window,NOUN,715
leaf_umbrella,umbrella,NOUN,791
starter_pokemon_trio,trio,NOUN,2258
first_high_school_uniform,uniform,NOUN,215
horned_headwear,headwear,NOUN,3008
short_sword,sword,NOUN,2318
ankle_garter,garter,NOUN,411
diadem,diadem,NOUN,2346
athletic_leotard,leotard,NOUN,1231
black_mask,mask,NOUN,1711
detached_hair,hair,NOUN,745
frilled_jacket,jacket,NOUN,562
holographic_interface,interface,NOUN,1249
screen,screen,NOUN,1426
phone_screen,screen,NOUN,2303
rectangular_eyewear,eyewear,NOUN,2414
arm_on_knee,arm,NOUN,473
collared_jacket,jacket,NOUN,3805
flower_ornament,ornament,NOUN,1009
hand_on_floor,hand,NOUN,579
horned_mask,mask,PROPN,374
hunched_over,hunch,VERB,527
torn_sleeves,sleeve,NOUN,2701
white_mask,mask,NOUN,689
camouflage_print,print,NOUN,7556
camouflage_skirt,skirt,NOUN,332
strapless_bra,bra,NOUN,2206
triangle,triangle,NOUN,2438
apartment,apartment,NOUN,651
brown_collar,collar,NOUN,936
lace-trimmed_sleeves,sleeve,NOUN,1346
long_bangs,bang,NOUN,5468
restaurant,restaurant,NOUN,2302
seat,seat,NOUN,838
baggy_clothes,clothe,NOUN,955
cheek_pull,pull,NOUN,788
black_undershirt,undershirt,NOUN,960
fur-trimmed_coat,coat,NOUN,7054
green_coat,coat,NOUN,2628
purple_scarf,scarf,NOUN,2212
cheek_press,press,NOUN,1128
cheek_squash,squash,NOUN,1205
hands_on_another's_cheeks,hand,NOUN,1240
hands_on_another's_face,hand,NOUN,3082
male_hand,hand,NOUN,658
playing_with_own_hair,play,VERB,2020
headphones_removed,remove,VERB,534
numbered,number,VERB,2776
horseshoe_ornament,ornament,NOUN,2750
sailor_shirt,shirt,NOUN,11628
bear_paws,paw,NOUN,320
kamaboko,kamaboko,PROPN,398
narutomaki,narutomaki,PROPN,330
giving_up_the_ghost,give,VERB,1231
backless_dress,dress,NOUN,8997
flandre_scarlet_(cosplay),scarlet,PROPN,216
remilia_scarlet_(cosplay),scarlet,PROPN,240
guided_penetration,penetration,NOUN,937
public_masturbation,masturbation,NOUN,219
stealth_masturbation,masturbation,NOUN,297
under_table,under,ADP,1991
sparks,spark,NOUN,1756
cloud_focus,focus,NOUN,153
flying_whale,whale,NOUN,245
pastel_colors,color,NOUN,1004
sail,sail,PROPN,312
sailboat,sailboat,NOUN,320
standing_on_liquid,stand,VERB,2123
grief_seed,seed,NOUN,370
black_robe,robe,NOUN,1853
side_drill,drill,NOUN,926
braided_bun,bun,NOUN,6210
nijigasaki_academy_uniform,uniform,NOUN,1607
holding_another's_leg,hold,VERB,529
remote_control_vibrator,vibrator,NOUN,2974
spoken_interrobang,interrobang,PROPN,2999
raccoon_girl,girl,NOUN,3163
after_kiss,after,ADP,1872
aunt_and_niece,aunt,NOUN,413
pussy_juice_trail,trail,NOUN,3307
clothed_after_sex,clothe,VERB,276
cum_on_thighs,cum,NOUN,1113
fur_coat,coat,NOUN,2383
piano_print,print,NOUN,347
kazekoshi_school_uniform,uniform,NOUN,446
fn_scar,scar,NOUN,283
military_operator,operator,NOUN,642
night_vision_device,device,NOUN,376
kuromorimine_military_uniform,uniform,NOUN,3034
air_conditioner,conditioner,NOUN,1623
airplane_wing,wing,NOUN,136
flight_deck,deck,NOUN,4561
shore,shore,NOUN,3277
...!,...,PUNCT,280
facing_back,face,VERB,244
...?,...,PUNCT,634
doorknob,doorknob,PROPN,539
footprints,footprint,NOUN,1892
ashtray,ashtray,PROPN,608
cigarette_butt,butt,NOUN,184
dirty_feet,foot,NOUN,891
macro,macro,PROPN,213
jellyfish,jellyfish,PROPN,2327
bandaid_on_forehead,bandaid,NOUN,938
tiger_stripes,stripe,NOUN,1030
feather_duster,duster,PROPN,254
button_badge,badge,NOUN,2824
welsh_corgi,corgi,PROPN,460
pinstripe_pattern,pattern,NOUN,4904
messenger_bag,bag,NOUN,1057
earpiece,earpiece,NOUN,2107
walkie-talkie,talkie,NOUN,1095
odd_one_out,one,NOUN,1233
scribble,scribble,NOUN,272
ice_cube,cube,NOUN,2374
ornament,ornament,NOUN,814
clapping,clapping,NOUN,1071
checkered_scarf,scarf,NOUN,2545
striped_pants,pant,NOUN,2330
bangs_pinned_back,pin,VERB,2789
kooribata,kooribata,PROPN,264
z-ring,z,NOUN,784
color_switch,switch,NOUN,199
hashtag,hashtag,NOUN,422
octarian,octarian,ADJ,2261
squidbeak_splatoon,splatoon,PROPN,1057
topknot,topknot,PROPN,5920
incoming_attack,attack,NOUN,1421
sextuplets,sextuplet,NOUN,775
trowel,trowel,NOUN,425
announcement_celebration,celebration,NOUN,617
big_nose,nose,NOUN,429
pointy_hair,hair,NOUN,6062
baseball_uniform,uniform,NOUN,1683
boxer_briefs,brief,NOUN,997
bellbottoms,bellbottom,NOUN,236
hockey_mask,mask,NOUN,373
ink_(medium),ink,NOUN,740
crocs,croc,NOUN,562
tied_sleeves,sleeve,NOUN,423
pompadour,pompadour,PROPN,3498
dotted_background,background,NOUN,584
juice,juice,NOUN,786
text_messaging,messaging,NOUN,519
bandana_over_mouth,bandana,NOUN,388
used_tissue,tissue,NOUN,1580
covered_face,face,NOUN,2133
jikan_sokougun,sokougun,PROPN,146
stitches,stitch,NOUN,8245
swivel_chair,chair,NOUN,4181
long_arms,arm,NOUN,356
slime_boy,boy,NOUN,170
heart_in_mouth,heart,NOUN,2811
foam,foam,NOUN,888
toque_blanche,blanche,X,310
purple_pants,pant,NOUN,2512
z-move,z,X,146
duct_tape,tape,NOUN,490
chin_stroking,stroking,NOUN,1291
black_santa_costume,costume,NOUN,245
map,map,NOUN,3338
dorsal_fin,fin,X,584
merman,merman,PROPN,515
orca,orca,PROPN,600
incoming_punch,punch,NOUN,395
wrestling_mask,mask,NOUN,430
pac-man_eyes,eye,NOUN,344
blue_male_underwear,underwear,NOUN,371
briefs,brief,NOUN,2136
red_male_underwear,underwear,NOUN,478
dirty_face,face,NOUN,2318
sanpaku,sanpaku,PROPN,5295
shaved_head,head,NOUN,311
volleyball_uniform,uniform,NOUN,1954
bowl_cut,cut,NOUN,1564
split_screen,screen,NOUN,1230
wiping_face,wipe,VERB,1276
black_suit,suit,NOUN,4299
hanten_(clothes),hanten,PROPN,1042
blue_suit,suit,NOUN,431
iei,iei,PROPN,413
white_male_underwear,underwear,NOUN,1930
cow_boy,boy,NOUN,1412
grey_border,border,NOUN,1435
penis_peek,peek,NOUN,863
??,?,PUNCT,2378
furrification,furrification,NOUN,1415
exploding_clothes,clothe,NOUN,655
pectoral_docking,docking,NOUN,412
pectoral_press,press,NOUN,848
catching,catch,VERB,401
ultra_ball,ball,NOUN,909
large_pectorals,pectoral,NOUN,24768
yari,yari,PROPN,137
hand_on_another's_leg,hand,NOUN,1022
delinquent,delinquent,ADJ,1494
lip_piercing,piercing,NOUN,1736
cracked_skin,skin,NOUN,1950
mullet,mullet,PROPN,413
stuffed_frog,frog,NOUN,444
purple_border,border,NOUN,311
removing_eyewear,remove,VERB,313
suspender_shorts,short,NOUN,2506
dorayaki,dorayaki,PROPN,164
fujiko_f_fujio_(style),fujio,PROPN,400
black_coat_(kingdom_hearts),coat,PROPN,582
red_suit,suit,NOUN,429
1koma,koma,NOUN,4139
bkub_(style),bkub,PROPN,533
stereo,stereo,NOUN,236
between_pectorals,between,ADP,927
blindfold_removed,remove,VERB,178
suikawari,suikawari,PROPN,536
sock_garters,garter,NOUN,1876
fingers_to_mouth,finger,NOUN,451
girly_boy,boy,NOUN,329
grabbing_own_arm,grab,VERB,220
grey_pants,pant,NOUN,9387
mythical_pokemon,pokemon,NOUN,0
nut_(hardware),nut,NOUN,170
bloodshot_eyes,eye,NOUN,540
background_text,text,NOUN,3340
rider_belt,belt,NOUN,908
silver_trim,trim,NOUN,1151
hickey,hickey,NOUN,1211
implied_yaoi,yaoi,PROPN,754
candy_hair_ornament,ornament,NOUN,1203
himedanshi,himedanshi,PROPN,134
shinsengumi_(gintama),shinsengumi,PROPN,157
buster_shirt,shirt,NOUN,288
fiery_hair,hair,NOUN,1422
black_male_underwear,underwear,NOUN,1343
patterned_clothing,clothing,NOUN,2200
audience,audience,NOUN,921
character_hat,hat,NOUN,128
babywearing,babywearing,NOUN,261
tiger_costume,costume,NOUN,525
faux_traditional_media,medium,NOUN,2342
haramaki,haramaki,PROPN,438
keytar,keytar,PROPN,310
wall-eyed,eyed,ADJ,320
long_earlobes,earlobe,NOUN,745
<o>_<o>,<,X,918
5koma,koma,NOUN,3122
recruiters_(disney),recruiter,NOUN,116
redesign,redesign,PROPN,1509
hooded_vest,vest,NOUN,601
sleeveless_hoodie,hoodie,NOUN,1346
abacus,abacus,PROPN,126
manhole,manhole,PROPN,187
mini_flag,flag,NOUN,325
skyline,skyline,PROPN,1491
orange_gloves,glove,NOUN,2642
sode,sode,PROPN,3666
cat_teaser,teaser,NOUN,1385
dirty_clothes,clothe,NOUN,1887
round_image,image,NOUN,1186
streamers,streamer,NOUN,1013
bucket_on_head,bucket,NOUN,291
tossing,tossing,NOUN,316
arthropod_boy,boy,NOUN,367
headgear_removed,remove,VERB,261
nose_picking,picking,NOUN,178
purple_rose,rose,NOUN,3587
boy_sandwich,sandwich,NOUN,816
two-finger_salute,salute,NOUN,672
animal_hug,hug,NOUN,1283
white_tiger,tiger,NOUN,978
microphone_wand,wand,NOUN,154
stuffed_tiger,tiger,NOUN,233
malasada,malasada,PROPN,133
orange_shorts,short,NOUN,2224
sitting_on_shoulder,sit,VERB,691
open_belt,belt,NOUN,1216
mechanization,mechanization,NOUN,1478
hotpot,hotpot,NOUN,263
sweatshirt,sweatshirt,NOUN,124958
figure_skating,skating,NOUN,267
bousouzoku,bousouzoku,PROPN,159
yankee,yankee,PROPN,1494
hands_in_pocket,hand,NOUN,510
group_name,name,NOUN,872
starting_brighty_(idolmaster),start,VERB,116
dogpile,dogpile,PROPN,131
pile,pile,NOUN,160
flower_(symbol),flower,NOUN,2225
wolf_hood,hood,NOUN,263
plaid_shorts,short,NOUN,399
sheet_music,music,NOUN,1382
:|,:|,PUNCT,5643
hand_on_own_shoulder,hand,NOUN,1293
matryoshka_doll,doll,PROPN,200
character_print,print,NOUN,1886
double_cheek_kiss,kiss,NOUN,161
toy_airplane,airplane,PROPN,201
ahoge_wag,wag,PROPN,579
expressive_hair,hair,NOUN,1479
game_boy_advance,advance,NOUN,158
holding_handheld_game_console,hold,VERB,1556
cropped_shoulders,shoulder,NOUN,1369
craft_essence_(fate),essence,NOUN,666
indian_clothes,clothe,NOUN,487
spiked_mace,mace,PROPN,231
wig,wig,NOUN,1226
sheep_costume,costume,NOUN,490
balaclava,balaclava,PROPN,304
high-waist_shorts,short,NOUN,1778
master_dojo_uniform,uniform,NOUN,183
saint_quartz_(fate),quartz,NOUN,630
single_eye,eye,NOUN,7854
kagami_mochi,mochi,PROPN,829
penis_measuring,measuring,NOUN,350
hat_tip,tip,NOUN,1257
team_skull,skull,NOUN,682
team_skull_uniform,uniform,NOUN,185
blue_overalls,overall,NOUN,1287
possessed,possess,VERB,749
spiked_choker,choker,PROPN,908
male_underwear_pull,pull,NOUN,655
hotel_room,room,NOUN,326
salaryman,salaryman,NOUN,1129
energy,energy,NOUN,4588
henshin_pose,pose,PROPN,316
4others,other,NOUN,522
determined,determined,ADJ,641
guinea_pig,pig,NOUN,266
lettuce,lettuce,NOUN,1265
racing_suit,suit,NOUN,350
jockstrap,jockstrap,PROPN,743
hand_mirror,mirror,NOUN,812
ring-con,con,NOUN,388
hedge_(plant),hedge,NOUN,304
precum_drip,drip,NOUN,552
forced_smile,smile,NOUN,528
orange_headwear,headwear,NOUN,3759
vertical_comic,comic,ADJ,343
latex_legwear,legwear,NOUN,870
patterned,pattern,VERB,1096
reverse_bunnysuit,bunnysuit,PROPN,3520
reverse_outfit,outfit,NOUN,3697
dynamo_roller_(splatoon),roller,PROPN,135
face_of_the_people_who_sank_all_their_money_into_the_fx,face,NOUN,156
paint_roller,roller,NOUN,372
geass,geass,PROPN,249
cracking_knuckles,knuckle,NOUN,430
pink_blood,blood,NOUN,1566
fanta,fanta,PROPN,151
ganguro,ganguro,PROPN,835
insect_cage,cage,NOUN,194
starry_sky_print,print,NOUN,1915
sombrero,sombrero,PROPN,272
different_shadow,shadow,NOUN,434
hands_on_shoulders,hand,NOUN,780
onesie,onesie,PROPN,601
behind_ear,behind,ADP,196
osechi,osechi,PROPN,174
rotary_phone,phone,NOUN,541
tied_up_(nonsexual),tie,VERB,2381
fatherly,fatherly,ADV,192
video_camera,camera,NOUN,2127
pillow_fight,fight,NOUN,150
broken_eyewear,eyewear,NOUN,531
missing_tooth,tooth,NOUN,462
granblue_fantasy_(style),fantasy,NOUN,114
crutch,crutch,NOUN,558
purple_sweater,sweater,NOUN,2028
skeleton_print,print,NOUN,695
fingers_together,finger,NOUN,3861
green-framed_eyewear,eyewear,NOUN,1655
fake_beard,beard,NOUN,289
fake_facial_hair,hair,NOUN,1553
blue_border,border,NOUN,818
dojikko_pose,pose,NOUN,212
komatsuzaki_rui_(style),rui,PROPN,308
runny_nose,nose,NOUN,519
monk,monk,PROPN,519
tan_background,background,NOUN,1595
crumpled_paper,paper,NOUN,285
office,office,NOUN,1625
windowsill,windowsill,PROPN,851
crazy_smile,smile,NOUN,1615
black_hole,hole,NOUN,267
delivery,delivery,NOUN,268
pov_doorway,doorway,PROPN,683
luchador_mask,mask,NOUN,142
french_fries,fry,NOUN,2224
rubber_boots,boot,NOUN,2763
alpha_signature,signature,NOUN,573
splatter,splatter,NOUN,729
wii_u,u,X,109
blank_speech_bubble,bubble,NOUN,852
removing_jacket,remove,VERB,616
feather_necklace,necklace,NOUN,223
fiery_horns,horn,NOUN,1272
forked_eyebrows,eyebrow,NOUN,3275
glowing_horns,horn,NOUN,1022
adam's_apple,apple,PROPN,532
parted_hair,hair,NOUN,2080
relaxed,relaxed,ADJ,305
alternate_pectoral_size,alternate,VERB,697
mature_male,male,NOUN,17352
naked_labcoat,labcoat,NOUN,205
special_feeling_(meme),feeling,NOUN,551
blue_cape,cape,NOUN,6397
brown_belt,belt,NOUN,12191
maboroshi_no_ginzuishou,ginzuishou,PROPN,191
mitre,mitre,PROPN,754
scepter,scepter,NOUN,1996
holding_pokemon,hold,VERB,3394
on_shoulder,on,ADP,2793
pokemon_on_shoulder,pokemon,NOUN,1339
gold_footwear,footwear,NOUN,783
virgin_killer_sweater,sweater,PROPN,4007
chaldea_combat_uniform,uniform,NOUN,0
fang_necklace,necklace,NOUN,1079
hyena_ears,ear,NOUN,318
spiked_tail,tail,NOUN,1585
asa_no_ha_(pattern),pattern,NOUN,1161
latex_gloves,glove,NOUN,1349
eel_hat,hat,NOUN,205
saw,saw,PROPN,630
pinstripe_suit,suit,NOUN,677
thumbs_down,thumb,NOUN,549
kabuto,kabuto,PROPN,0
kote,kote,PROPN,2948
kusazuri,kusazuri,PROPN,1553
tantou,tantou,PROPN,1040
electrocution,electrocution,NOUN,260
u.a._gym_uniform,uniform,NOUN,326
champagne,champagne,PROPN,1159
jacket_removed,remove,VERB,4321
handstand,handstand,NOUN,831
shears,shear,NOUN,157
yellow_border,border,NOUN,544
riyo_(lyomsnpmp)_(style),riyo,PROPN,831
masu,masu,PROPN,733
male_harem,harem,NOUN,158
drifting,drifting,NOUN,150
frog_costume,costume,NOUN,250
mascot_costume,costume,NOUN,292
unfastened,unfasten,VERB,651
number_pun,pun,NOUN,410
ajirogasa,ajirogasa,PROPN,1406
raised_fists,fist,NOUN,111
torn_jeans,jean,NOUN,1188
heart-shaped_eyewear,eyewear,NOUN,3278
drum_set,set,NOUN,1158
tug,tug,NOUN,192
x3,x3,INTJ,889
feather_earrings,earring,NOUN,2145
song_name,name,NOUN,1921
bird_boy,boy,NOUN,321
paneled_background,background,NOUN,145
aegis_sword_(xenoblade),sword,PROPN,599
covering_chest,chest,NOUN,406
ribbed_bodysuit,bodysuit,NOUN,1432
ticket,ticket,NOUN,567
vomiting,vomiting,NOUN,424
bath_yukata,yukata,PROPN,1252
kimono_pull,pull,NOUN,1285
fake_wings,wing,NOUN,1273
holding_surfboard,hold,VERB,576
playstation_5,playstation,PROPN,230
playstation_controller,controller,NOUN,1347
doyagao,doyagao,PROPN,1805
yellow_shorts,short,NOUN,4385
stuffed_dog,dog,NOUN,642
stuffed_sheep,sheep,NOUN,330
